param,mape,rmse,da
ARIMA_d10_p10_q1.csv,3.843131602276388e+20,6.650302219463623e+20,48.57
ARIMA_d10_p10_q2.csv,1263127438261354.5,1195709950064843.0,57.14
ARIMA_d10_p10_q3.csv,10.17,6.01,57.14
ARIMA_d10_p4_q1.csv,52.67,28.21,45.71
ARIMA_d10_p4_q2.csv,33.0,18.2,45.71
ARIMA_d10_p4_q3.csv,437301622726259.1,1093054519740800.4,48.57
ARIMA_d10_p6_q1.csv,37.77,21.95,45.71
ARIMA_d10_p6_q2.csv,26.73,14.26,45.71
ARIMA_d10_p6_q3.csv,32.14,18.28,54.29
ARIMA_d4_p10_q1.csv,4.28,2.49,48.57
ARIMA_d4_p10_q2.csv,4.36,2.54,48.57
ARIMA_d4_p10_q3.csv,4.73,2.6,57.14
ARIMA_d4_p4_q1.csv,5.93,3.13,42.86
ARIMA_d4_p4_q2.csv,4.2,2.47,45.71
ARIMA_d4_p4_q3.csv,4.37,2.57,45.71
ARIMA_d4_p6_q1.csv,4.66,2.7,48.57
ARIMA_d4_p6_q2.csv,4.44,2.61,42.86
ARIMA_d4_p6_q3.csv,4.01,2.42,42.86
ARIMA_d6_p10_q1.csv,260722902.45,740379578.13,57.14
ARIMA_d6_p10_q2.csv,5.34,3.02,54.29
ARIMA_d6_p10_q3.csv,5.42,3.13,54.29
ARIMA_d6_p4_q1.csv,10.56,5.84,54.29
ARIMA_d6_p4_q2.csv,2344445679252.14,6311494654835.59,51.43
ARIMA_d6_p4_q3.csv,7.19,4.25,51.43
ARIMA_d6_p6_q1.csv,7.52,4.09,54.29
ARIMA_d6_p6_q2.csv,5.59,3.21,60.0
ARIMA_d6_p6_q3.csv,240448529.92,682806075.5,48.57
