param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.34,8.15,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.44,8.24,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,11.8,7.9,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.47,8.29,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,13.35,8.78,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.2,9.39,60.0,60.0,60.0,14.29,0.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.47,2.75,48.57,31.43,31.43,20.0,17.14
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.86,2.22,60.0,40.0,40.0,28.57,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.46,2.55,57.14,42.86,42.86,20.0,14.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.46,2.73,45.71,31.43,31.43,17.14,14.29
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.04,2.26,57.14,37.14,37.14,31.43,20.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.28,2.59,62.86,42.86,42.86,28.57,20.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.44,2.69,45.71,31.43,31.43,17.14,14.29
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.14,2.35,51.43,37.14,37.14,22.86,14.29
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.26,2.52,57.14,37.14,37.14,25.71,20.0
