param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,10.22,0.38,51.43,42.86,42.86,17.14,11.43
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,11.43,0.46,57.14,42.86,42.86,20.0,17.14
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,9.71,0.39,60.0,45.71,45.71,20.0,17.14
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.23,0.18,65.71,42.86,42.86,31.43,22.86
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.21,0.16,57.14,40.0,40.0,22.86,17.14
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.22,0.18,65.71,42.86,42.86,31.43,22.86
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.42,0.17,51.43,37.14,37.14,20.0,14.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.22,0.18,65.71,42.86,42.86,31.43,22.86
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.32,0.17,51.43,37.14,37.14,20.0,14.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.95,0.17,62.86,14.29,14.29,48.57,48.57
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,4.1,0.17,60.0,11.43,11.43,48.57,48.57
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.94,0.17,60.0,11.43,11.43,48.57,48.57
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,4.07,0.17,62.86,14.29,14.29,48.57,48.57
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,4.16,0.18,51.43,11.43,11.43,40.0,40.0
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,3.92,0.16,57.14,14.29,14.29,42.86,42.86
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.23,0.18,65.71,42.86,42.86,31.43,22.86
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.21,0.16,57.14,40.0,40.0,22.86,17.14
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.22,0.18,65.71,42.86,42.86,31.43,22.86
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.42,0.17,51.43,37.14,37.14,20.0,14.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.22,0.18,65.71,42.86,42.86,31.43,22.86
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.32,0.17,51.43,37.14,37.14,20.0,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,10.27,0.38,51.43,42.86,42.86,14.29,11.43
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.17,0.45,57.14,40.0,40.0,25.71,20.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,14.78,0.57,54.29,40.0,40.0,20.0,17.14
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,4.36,0.2,62.86,22.86,22.86,42.86,42.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,4.51,0.19,60.0,25.71,25.71,34.29,34.29
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,5.17,0.21,51.43,17.14,17.14,34.29,34.29
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,4.33,0.2,62.86,20.0,20.0,42.86,42.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.55,0.19,65.71,25.71,25.71,40.0,40.0
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,5.11,0.22,57.14,20.0,17.14,40.0,40.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,4.31,0.2,62.86,22.86,22.86,42.86,42.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.28,0.19,60.0,20.0,20.0,40.0,40.0
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,5.15,0.22,57.14,20.0,17.14,40.0,40.0
