param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length12_modelLSTM_n_epochs15_output_chunk_length1.csv,10.76,42.15,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length16_modelLSTM_n_epochs15_output_chunk_length1.csv,9.42,37.92,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.81,49.47,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length20_modelLSTM_n_epochs15_output_chunk_length1.csv,10.16,40.31,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length24_modelLSTM_n_epochs15_output_chunk_length1.csv,8.87,37.21,48.57,48.57,48.57,2.86,0.0
BlockRNNModel_input_chunk_length2_modelLSTM_n_epochs15_output_chunk_length1.csv,12.14,47.72,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,11.74,46.27,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length4_modelLSTM_n_epochs15_output_chunk_length1.csv,12.2,48.04,60.0,57.14,57.14,5.71,2.86
BlockRNNModel_input_chunk_length8_modelLSTM_n_epochs15_output_chunk_length1.csv,11.84,45.6,57.14,57.14,57.14,2.86,0.0
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,3.01,13.7,54.29,25.71,25.71,28.57,28.57
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,4.22,21.54,51.43,31.43,31.43,20.0,20.0
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,3.1,14.55,68.57,40.0,40.0,31.43,28.57
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,4.89,22.59,40.0,25.71,22.86,17.14,17.14
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,5.82,26.64,37.14,28.57,25.71,11.43,11.43
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,2.9,12.76,54.29,34.29,34.29,22.86,20.0
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,2.21,10.48,65.71,34.29,34.29,34.29,31.43
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,2.07,9.82,57.14,28.57,28.57,28.57,28.57
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,2.65,12.4,54.29,25.71,25.71,28.57,28.57
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,3.02,13.63,45.71,20.0,20.0,25.71,25.71
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,4.22,21.54,51.43,31.43,31.43,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,3.12,14.56,71.43,40.0,40.0,34.29,31.43
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,4.89,22.6,40.0,25.71,22.86,17.14,17.14
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,5.82,26.64,37.14,28.57,25.71,11.43,11.43
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,2.9,12.71,54.29,31.43,31.43,25.71,22.86
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,2.24,10.55,65.71,34.29,34.29,34.29,31.43
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,2.1,9.94,60.0,25.71,25.71,34.29,34.29
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,2.69,12.59,54.29,25.71,25.71,28.57,28.57
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,3.01,13.7,54.29,25.71,25.71,28.57,28.57
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,4.22,21.55,51.43,31.43,31.43,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,3.04,14.11,65.71,37.14,37.14,31.43,28.57
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,4.89,22.6,40.0,25.71,22.86,17.14,17.14
