Order_ID,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,19.93
1,2022-01-04,3,2022-01-13,20.45
2,2022-01-13,3,2022-01-24,20.2
3,2022-01-24,3,2022-02-02,20.49
4,2022-02-02,3,2022-02-11,20.31
5,2022-02-11,3,2022-02-23,20.16
6,2022-02-23,3,2022-03-04,20.65
7,2022-03-04,3,2022-03-15,20.46
8,2022-03-15,3,2022-03-24,20.17
9,2022-03-24,3,2022-04-04,19.99
10,2022-04-04,3,2022-04-19,19.46
11,2022-04-19,3,2022-04-28,17.6
12,2022-04-28,3,2022-05-11,17.51
13,2022-05-11,3,2022-05-23,17.28
14,2022-05-23,3,2022-06-01,16.83
15,2022-06-01,3,2022-06-13,17.21
16,2022-06-13,3,2022-06-22,16.95
17,2022-06-22,3,2022-07-01,17.31
18,2022-07-01,3,2022-07-12,16.76
19,2022-07-12,3,2022-07-22,15.73
20,2022-07-22,3,2022-08-04,15.52
21,2022-08-04,3,2022-08-16,16.68
22,2022-08-16,3,2022-08-25,17.0
23,2022-08-25,3,2022-09-05,17.4
24,2022-09-05,3,2022-09-14,17.21
25,2022-09-14,3,2022-09-23,17.01
26,2022-09-23,3,2022-10-04,17.11
27,2022-10-04,3,2022-10-17,17.93
28,2022-10-17,3,2022-10-27,18.14
29,2022-10-27,3,2022-11-07,18.3
30,2022-11-07,3,2022-11-16,18.08
31,2022-11-16,3,2022-11-25,17.08
32,2022-11-25,3,2022-12-07,17.44
33,2022-12-07,3,2022-12-19,16.92
34,2022-12-19,3,2022-12-28,17.07
