param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,7.07,7.92,42.86,8.57,8.57,37.14,37.14
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,7.13,7.81,34.29,2.86,0.0,34.29,34.29
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,6.88,7.83,45.71,8.57,8.57,40.0,40.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.31,2.91,65.71,45.71,45.71,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.25,2.75,65.71,45.71,45.71,20.0,20.0
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.25,2.75,65.71,45.71,45.71,20.0,20.0
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,2.04,2.69,54.29,25.71,25.71,28.57,28.57
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,2.0,2.69,54.29,28.57,28.57,25.71,25.71
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,1.96,2.68,54.29,28.57,28.57,25.71,25.71
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,1.98,2.67,57.14,28.57,28.57,28.57,28.57
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,1.94,2.66,54.29,25.71,25.71,28.57,28.57
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,1.95,2.72,57.14,28.57,28.57,28.57,28.57
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.31,2.91,65.71,45.71,45.71,20.0,20.0
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.25,2.75,65.71,45.71,45.71,20.0,20.0
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.43,3.05,62.86,42.86,42.86,20.0,20.0
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.25,2.75,65.71,45.71,45.71,20.0,20.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,7.13,7.98,45.71,8.57,8.57,40.0,40.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,7.44,8.39,42.86,8.57,8.57,37.14,37.14
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,6.21,6.72,45.71,14.29,11.43,34.29,34.29
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.95,3.98,57.14,31.43,31.43,25.71,25.71
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.38,3.03,48.57,28.57,28.57,20.0,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.89,4.28,51.43,31.43,31.43,20.0,20.0
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.91,3.83,57.14,28.57,28.57,28.57,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.05,2.83,45.71,28.57,28.57,17.14,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.68,3.82,57.14,31.43,31.43,25.71,25.71
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.84,3.74,57.14,31.43,31.43,25.71,25.71
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.01,2.83,60.0,40.0,40.0,20.0,20.0
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.62,3.81,60.0,34.29,34.29,25.71,25.71
