Order_ID,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,12,2022-01-04,37.57
1,2022-01-04,12,2022-01-13,38.02
2,2022-01-13,12,2022-01-24,39.15
3,2022-01-24,12,2022-02-02,38.48
4,2022-02-02,12,2022-02-11,38.71
5,2022-02-11,12,2022-02-23,40.07
6,2022-02-23,12,2022-03-04,38.5
7,2022-03-04,12,2022-03-15,38.5
8,2022-03-15,12,2022-03-24,38.72
9,2022-03-24,12,2022-04-04,39.4
10,2022-04-04,12,2022-04-19,38.73
11,2022-04-19,12,2022-04-28,37.83
12,2022-04-28,12,2022-05-11,37.37
13,2022-05-11,12,2022-05-23,36.91
14,2022-05-23,12,2022-06-01,37.57
15,2022-06-01,12,2022-06-13,38.25
16,2022-06-13,12,2022-06-22,36.66
17,2022-06-22,12,2022-07-01,33.75
18,2022-07-01,12,2022-07-12,34.8
19,2022-07-12,12,2022-07-22,34.09
20,2022-07-22,12,2022-08-04,34.75
21,2022-08-04,12,2022-08-16,35.19
22,2022-08-16,12,2022-08-25,37.44
23,2022-08-25,12,2022-09-05,37.68
24,2022-09-05,12,2022-09-14,37.0
25,2022-09-14,12,2022-09-23,36.77
26,2022-09-23,12,2022-10-04,37.0
27,2022-10-04,12,2022-10-17,34.73
28,2022-10-17,12,2022-10-27,34.49
29,2022-10-27,12,2022-11-07,35.6
30,2022-11-07,12,2022-11-16,35.82
31,2022-11-16,12,2022-11-25,33.78
32,2022-11-25,12,2022-12-07,33.98
33,2022-12-07,12,2022-12-19,32.6
34,2022-12-19,12,2022-12-28,31.25
