param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length12_modelLSTM_n_epochs15_output_chunk_length1.csv,17.79,6.7,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length16_modelLSTM_n_epochs15_output_chunk_length1.csv,14.78,6.19,57.14,54.29,54.29,5.71,2.86
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,18.41,6.85,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length20_modelLSTM_n_epochs15_output_chunk_length1.csv,12.88,5.43,62.86,54.29,54.29,11.43,8.57
BlockRNNModel_input_chunk_length24_modelLSTM_n_epochs15_output_chunk_length1.csv,15.11,5.82,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length2_modelLSTM_n_epochs15_output_chunk_length1.csv,15.75,6.03,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,17.32,6.49,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length4_modelLSTM_n_epochs15_output_chunk_length1.csv,17.1,6.59,54.29,54.29,54.29,2.86,0.0
BlockRNNModel_input_chunk_length8_modelLSTM_n_epochs15_output_chunk_length1.csv,15.24,6.54,57.14,54.29,54.29,5.71,2.86
LinearRegressionModel_lags12_lags_past_covariates12_output_chunk_length1.csv,5.05,2.41,51.43,28.57,28.57,22.86,22.86
LinearRegressionModel_lags12_lags_past_covariates16_output_chunk_length1.csv,5.66,2.6,37.14,22.86,22.86,14.29,14.29
LinearRegressionModel_lags12_lags_past_covariates1_output_chunk_length1.csv,4.36,2.05,62.86,37.14,37.14,28.57,25.71
LinearRegressionModel_lags12_lags_past_covariates20_output_chunk_length1.csv,5.57,2.54,48.57,31.43,31.43,17.14,17.14
LinearRegressionModel_lags12_lags_past_covariates24_output_chunk_length1.csv,7.53,3.68,45.71,28.57,25.71,20.0,20.0
LinearRegressionModel_lags12_lags_past_covariates2_output_chunk_length1.csv,4.12,1.8,57.14,40.0,37.14,20.0,20.0
LinearRegressionModel_lags12_lags_past_covariates3_output_chunk_length1.csv,4.0,1.83,60.0,37.14,37.14,22.86,22.86
LinearRegressionModel_lags12_lags_past_covariates4_output_chunk_length1.csv,3.51,1.7,65.71,40.0,40.0,25.71,25.71
LinearRegressionModel_lags12_lags_past_covariates8_output_chunk_length1.csv,4.84,2.3,48.57,22.86,22.86,25.71,25.71
LinearRegressionModel_lags16_lags_past_covariates12_output_chunk_length1.csv,4.96,2.24,40.0,25.71,25.71,14.29,14.29
LinearRegressionModel_lags16_lags_past_covariates16_output_chunk_length1.csv,5.66,2.6,37.14,22.86,22.86,14.29,14.29
LinearRegressionModel_lags16_lags_past_covariates1_output_chunk_length1.csv,3.97,1.89,62.86,37.14,37.14,28.57,25.71
LinearRegressionModel_lags16_lags_past_covariates20_output_chunk_length1.csv,5.57,2.54,48.57,31.43,31.43,17.14,17.14
LinearRegressionModel_lags16_lags_past_covariates24_output_chunk_length1.csv,7.53,3.68,45.71,28.57,25.71,20.0,20.0
LinearRegressionModel_lags16_lags_past_covariates2_output_chunk_length1.csv,4.2,1.85,60.0,37.14,37.14,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates3_output_chunk_length1.csv,3.78,1.8,60.0,37.14,37.14,22.86,22.86
LinearRegressionModel_lags16_lags_past_covariates4_output_chunk_length1.csv,3.63,1.69,62.86,34.29,34.29,28.57,28.57
LinearRegressionModel_lags16_lags_past_covariates8_output_chunk_length1.csv,4.73,2.14,42.86,22.86,22.86,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates12_output_chunk_length1.csv,5.05,2.4,51.43,28.57,28.57,22.86,22.86
LinearRegressionModel_lags1_lags_past_covariates16_output_chunk_length1.csv,5.65,2.6,37.14,22.86,22.86,14.29,14.29
LinearRegressionModel_lags1_lags_past_covariates1_output_chunk_length1.csv,4.64,2.11,54.29,34.29,31.43,25.71,22.86
LinearRegressionModel_lags1_lags_past_covariates20_output_chunk_length1.csv,5.57,2.54,48.57,31.43,31.43,17.14,17.14
LinearRegressionModel_lags1_lags_past_covariates24_output_chunk_length1.csv,7.53,3.68,45.71,28.57,25.71,20.0,20.0
LinearRegressionModel_lags1_lags_past_covariates2_output_chunk_length1.csv,4.02,1.77,65.71,42.86,40.0,25.71,25.71
LinearRegressionModel_lags1_lags_past_covariates3_output_chunk_length1.csv,4.1,1.84,57.14,34.29,34.29,22.86,22.86
LinearRegressionModel_lags1_lags_past_covariates4_output_chunk_length1.csv,3.94,1.82,60.0,34.29,34.29,25.71,25.71
LinearRegressionModel_lags1_lags_past_covariates8_output_chunk_length1.csv,4.9,2.31,48.57,22.86,22.86,25.71,25.71
