param,mape,rmse,da
ARIMA_d10_p10_q1.csv,404586320526531.6,756211381996497.9,71.43
ARIMA_d10_p10_q2.csv,4853640429481629.0,8943790500143799.0,57.14
ARIMA_d10_p10_q3.csv,23034840052672.54,91986267291188.78,51.43
ARIMA_d10_p4_q1.csv,52.47,40.09,62.86
ARIMA_d10_p4_q2.csv,33.89,25.07,60.0
ARIMA_d10_p4_q3.csv,1.034023520365808e+18,3.8843843420253286e+18,62.86
ARIMA_d10_p6_q1.csv,865289545064777.1,1767389976099609.5,54.29
ARIMA_d10_p6_q2.csv,22.65,16.54,71.43
ARIMA_d10_p6_q3.csv,1.4988794727159114e+17,5.564350317513104e+17,54.29
ARIMA_d4_p10_q1.csv,3.38,2.56,45.71
ARIMA_d4_p10_q2.csv,3.0,2.24,48.57
ARIMA_d4_p10_q3.csv,3.17,2.36,42.86
ARIMA_d4_p4_q1.csv,3.55,2.75,48.57
ARIMA_d4_p4_q2.csv,166995741.07,533498458.17,51.43
ARIMA_d4_p4_q3.csv,3.39,2.53,45.71
ARIMA_d4_p6_q1.csv,3.58,2.71,48.57
ARIMA_d4_p6_q2.csv,3.84,2.88,51.43
ARIMA_d4_p6_q3.csv,3.51,2.58,51.43
ARIMA_d6_p10_q1.csv,4.78,3.83,60.0
ARIMA_d6_p10_q2.csv,4.12,3.14,54.29
ARIMA_d6_p10_q3.csv,4.33,3.43,54.29
ARIMA_d6_p4_q1.csv,8.74,6.31,57.14
ARIMA_d6_p4_q2.csv,372069797.52,1397758556.7,51.43
ARIMA_d6_p4_q3.csv,7.03,5.44,48.57
ARIMA_d6_p6_q1.csv,6.03,4.78,54.29
ARIMA_d6_p6_q2.csv,4.4,3.41,57.14
ARIMA_d6_p6_q3.csv,5.06,3.85,51.43
