param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,13.47,16.79,60.0,34.29,14.29,51.43,48.57
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,13.1,16.33,57.14,25.71,8.57,51.43,48.57
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,14.95,18.02,45.71,22.86,5.71,40.0,40.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,13.12,15.84,54.29,25.71,5.71,48.57,48.57
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,15.8,19.99,48.57,25.71,17.14,37.14,34.29
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,15.82,19.5,51.43,40.0,37.14,20.0,14.29
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,5.13,6.4,48.57,40.0,40.0,8.57,8.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,5.28,6.63,62.86,40.0,40.0,22.86,22.86
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,4.14,5.33,51.43,37.14,34.29,17.14,17.14
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,5.12,6.37,48.57,40.0,40.0,8.57,8.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,4.81,6.39,60.0,40.0,40.0,22.86,22.86
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,4.1,5.15,51.43,37.14,37.14,20.0,17.14
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,5.08,6.37,48.57,40.0,40.0,8.57,8.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,4.75,6.19,65.71,45.71,45.71,22.86,22.86
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,4.02,5.12,51.43,37.14,37.14,20.0,17.14
