Order_ID,Predict_Date,Stock_ID,Date,Closing_Price
0,2021-12-22,3,2022-01-04,20.1
1,2022-01-04,3,2022-01-13,20.08
2,2022-01-13,3,2022-01-24,19.47
3,2022-01-24,3,2022-02-02,20.63
4,2022-02-02,3,2022-02-11,20.36
5,2022-02-11,3,2022-02-23,20.39
6,2022-02-23,3,2022-03-04,20.76
7,2022-03-04,3,2022-03-15,20.55
8,2022-03-15,3,2022-03-24,19.06
9,2022-03-24,3,2022-04-04,19.62
10,2022-04-04,3,2022-04-19,18.35
11,2022-04-19,3,2022-04-28,17.2
12,2022-04-28,3,2022-05-11,18.04
13,2022-05-11,3,2022-05-23,17.28
14,2022-05-23,3,2022-06-01,16.35
15,2022-06-01,3,2022-06-13,17.26
16,2022-06-13,3,2022-06-22,16.81
17,2022-06-22,3,2022-07-01,17.29
18,2022-07-01,3,2022-07-12,16.9
19,2022-07-12,3,2022-07-22,15.08
20,2022-07-22,3,2022-08-04,15.69
21,2022-08-04,3,2022-08-16,17.3
22,2022-08-16,3,2022-08-25,17.52
23,2022-08-25,3,2022-09-05,17.41
24,2022-09-05,3,2022-09-14,17.37
25,2022-09-14,3,2022-09-23,17.17
26,2022-09-23,3,2022-10-04,16.74
27,2022-10-04,3,2022-10-17,18.13
28,2022-10-17,3,2022-10-27,18.46
29,2022-10-27,3,2022-11-07,18.96
30,2022-11-07,3,2022-11-16,18.14
31,2022-11-16,3,2022-11-25,16.73
32,2022-11-25,3,2022-12-07,17.16
33,2022-12-07,3,2022-12-19,16.97
34,2022-12-19,3,2022-12-28,16.79
