param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.57,48.28,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.04,47.41,57.14,57.14,57.14,2.86,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,13.15,51.49,57.14,57.14,57.14,2.86,0.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,13.37,51.17,57.14,57.14,57.14,2.86,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,10.64,45.7,65.71,57.14,57.14,11.43,8.57
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,9.48,43.49,54.29,48.57,48.57,8.57,5.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,2.55,11.16,48.57,25.71,25.71,22.86,22.86
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,2.21,9.88,62.86,34.29,34.29,28.57,28.57
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,2.6,11.82,57.14,28.57,28.57,28.57,28.57
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,2.39,10.74,51.43,28.57,28.57,22.86,22.86
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,2.28,10.18,57.14,31.43,31.43,25.71,25.71
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,2.4,10.66,51.43,31.43,31.43,20.0,20.0
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,2.53,11.13,48.57,25.71,25.71,22.86,22.86
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,2.23,9.55,57.14,28.57,28.57,28.57,28.57
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,2.38,10.67,54.29,31.43,31.43,22.86,22.86
