param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,6.32,0.7,68.57,42.86,42.86,25.71,25.71
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,5.06,0.56,68.57,45.71,45.71,22.86,22.86
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,6.03,0.66,57.14,40.0,37.14,20.0,20.0
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,5.7,0.59,65.71,48.57,48.57,17.14,17.14
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,9.04,0.99,57.14,37.14,37.14,20.0,20.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,10.38,1.12,54.29,31.43,28.57,25.71,25.71
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.51,0.38,42.86,14.29,14.29,28.57,28.57
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.38,0.37,51.43,20.0,20.0,31.43,31.43
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.25,0.36,51.43,22.86,22.86,28.57,28.57
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.64,0.39,42.86,14.29,14.29,28.57,28.57
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.88,0.43,45.71,14.29,14.29,31.43,31.43
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.71,0.4,54.29,20.0,20.0,34.29,34.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.57,0.38,42.86,14.29,14.29,28.57,28.57
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.25,0.39,51.43,17.14,17.14,37.14,37.14
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.69,0.4,54.29,20.0,20.0,34.29,34.29
