param,mape,rmse,da[0:0],da[0:-5],da[0:-10],da[5:0],da[10:0]
BlockRNNModel_input_chunk_length1_modelLSTM_n_epochs15_output_chunk_length1.csv,12.64,8.39,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length3_modelLSTM_n_epochs15_output_chunk_length1.csv,12.51,8.43,62.86,62.86,62.86,14.29,0.0
BlockRNNModel_input_chunk_length5_modelLSTM_n_epochs15_output_chunk_length1.csv,12.11,8.27,62.86,62.86,62.86,14.29,0.0
LinearRegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.93,2.81,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.17,2.45,54.29,37.14,37.14,17.14,17.14
LinearRegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.94,2.82,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.31,2.53,48.57,34.29,34.29,14.29,14.29
LinearRegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.93,2.81,42.86,34.29,34.29,8.57,8.57
LinearRegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.31,2.53,48.57,34.29,34.29,14.29,14.29
RandomForest_lags10_lags_past_covariates10_output_chunk_length1.csv,3.08,2.35,54.29,31.43,31.43,25.71,22.86
RandomForest_lags10_lags_past_covariates6_output_chunk_length1.csv,3.22,2.47,57.14,40.0,40.0,20.0,17.14
RandomForest_lags2_lags_past_covariates10_output_chunk_length1.csv,3.23,2.44,45.71,25.71,25.71,22.86,20.0
RandomForest_lags2_lags_past_covariates6_output_chunk_length1.csv,3.23,2.48,54.29,42.86,42.86,14.29,11.43
RandomForest_lags6_lags_past_covariates10_output_chunk_length1.csv,3.24,2.44,51.43,31.43,31.43,22.86,20.0
RandomForest_lags6_lags_past_covariates6_output_chunk_length1.csv,3.3,2.54,48.57,34.29,34.29,20.0,14.29
RegressionModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.93,2.81,42.86,34.29,34.29,8.57,8.57
RegressionModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.17,2.45,54.29,37.14,37.14,17.14,17.14
RegressionModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.94,2.82,42.86,34.29,34.29,8.57,8.57
RegressionModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.31,2.53,48.57,34.29,34.29,14.29,14.29
RegressionModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.93,2.81,42.86,34.29,34.29,8.57,8.57
RegressionModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.31,2.53,48.57,34.29,34.29,14.29,14.29
TransformerModel_input_chunk_length1_n_epochs15_output_chunk_length1.csv,12.85,8.48,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length3_n_epochs15_output_chunk_length1.csv,12.37,8.24,62.86,62.86,62.86,14.29,0.0
TransformerModel_input_chunk_length5_n_epochs15_output_chunk_length1.csv,12.92,8.46,60.0,60.0,60.0,14.29,0.0
XGBModel_lags10_lags_past_covariates10_output_chunk_length1.csv,3.26,2.56,57.14,42.86,42.86,22.86,14.29
XGBModel_lags10_lags_past_covariates2_output_chunk_length1.csv,3.06,2.24,54.29,34.29,34.29,28.57,20.0
XGBModel_lags10_lags_past_covariates6_output_chunk_length1.csv,3.32,2.46,48.57,42.86,42.86,11.43,5.71
XGBModel_lags2_lags_past_covariates10_output_chunk_length1.csv,3.37,2.61,57.14,42.86,42.86,22.86,14.29
XGBModel_lags2_lags_past_covariates2_output_chunk_length1.csv,3.04,2.36,62.86,45.71,45.71,28.57,17.14
XGBModel_lags2_lags_past_covariates6_output_chunk_length1.csv,3.43,2.73,62.86,48.57,48.57,20.0,14.29
XGBModel_lags6_lags_past_covariates10_output_chunk_length1.csv,3.29,2.57,57.14,42.86,42.86,22.86,14.29
XGBModel_lags6_lags_past_covariates2_output_chunk_length1.csv,3.28,2.44,45.71,34.29,34.29,20.0,11.43
XGBModel_lags6_lags_past_covariates6_output_chunk_length1.csv,3.34,2.64,62.86,48.57,48.57,20.0,14.29
